Unnamed: 0,customer_id,firm_tx_count,firm_size_wallet,firm_name,total_wallet,firm_potential_wallet,firm_sow_fee,firm_sow_tx,customer_firms_count,total_tx_count,total_wallet_quintile,sow_bin
414232,0xd8ce5194f388fee5aeed1dcca0556fcd192d65ed,6,124.278647425,opensea,124.278647425,0.0,1.0,1.0,1,6,4th_quintile,Bin 5
1040606,0xdc1aed8a30e707819b2a6394b50e95c4761e044c,1,16.912598445,opensea,16.912598445,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
523186,0x6fcd94c26e205f47262aca95000dc4e604493d34,1,21.84325,opensea,21.84325,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1613301,0xabc5e5a6508f4c43f939be0fa4983850e89fec60,1,0.479929975,blur,1.269335725,0.7894057499999999,0.3780953813460186,0.25,3,4,1st_quintile,Bin 2
1195150,0xa30e94a90b0934e131fef80493140adc87c88be6,1,1.519662375,opensea,1.519662375,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
905004,0x9b42a05a498554f0f40c1af2114e5b2686219d88,1,13.538004,opensea,13.538004,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1489992,0x78f513047e68b5dae58cdc4bca46c570765a854a,2,108.8761665,opensea,108.8761665,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1846519,0x647a634a994d5d788ebc40dfb29c90281f8fb3b9,1,0.951525,gem,27.921443246,26.969918246,0.0340786467095075,0.25,2,4,3rd_quintile,Bin 1
511308,0x826d8e0a4ee2107b5639be1b36eb7a214d33bc47,3,47.223776292,looksrare,1817.254763628,1770.030987336,0.0259863268690635,0.031578947368421,4,95,5th_quintile,Bin 1
1621644,0x47758d69e61a3b69c6589f507ae75477b5dcd758,1,0.0,gem,301.826270102,301.826270102,0.0,0.1666666666666666,2,6,5th_quintile,Bin 1
197558,0xa2b0e6cf670740e0c0df7bfcaf6b79684988a6f3,24,37.546362376,gem,1247.7379940837,1210.1916317077,0.0300915437007052,0.065040650406504,6,369,5th_quintile,Bin 1
16999,0x3aaf054780309c735baaa9c930670340c458ac1b,420,11467.181190486,opensea,11476.299799236,9.118608749999112,0.9992054400016104,0.9929078014184396,3,423,5th_quintile,Bin 5
1355865,0x67616ba322dc6609124bb0b6c22ab3d7d04c9fb3,1,198.28375,opensea,198.28375,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
458285,0x59752dc7fb86b36b4dd7a43beb77b5d6d06c8b2e,1,0.1066202297,x2y2,0.2132404594,0.1066202297,0.5,0.5,2,2,1st_quintile,Bin 3
1354389,0xeb82d0d96602f72f4f99281552cc707b2d7e6741,2,6.11301669,opensea,6.11301669,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
985163,0x5310ca06596d68e9d914411e5ff452ec6b26c736,2,0.36567625,opensea,0.36567625,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1347173,0x51bc7f506e7bc55f1cba6a6157a317adf5631e4c,1,0.06039782,x2y2,0.439853465,0.379455645,0.1373135028048488,0.3333333333333333,2,3,1st_quintile,Bin 1
594577,0x6454a9318f5dc86105485779e401bffc19842a6d,18,54.160939949,opensea,57.901678019,3.740738069999999,0.935394997209364,0.9473684210526316,2,19,4th_quintile,Bin 5
75613,0xffa2bf02358a3b8b4100ac7110c6e78654c12411,17,341.3818704,opensea,341.3818704,0.0,1.0,1.0,1,17,5th_quintile,Bin 5
1313796,0xd552892d845858ee8da23d3ecfd903572b19cac6,2,40.2190655,opensea,40.2190655,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1123286,0x7faea3358d8c349f57bd7349e82137797c883f9a,1,20.664026268,opensea,20.664026268,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1444316,0xaf4456ed6ffb0a59b574b2581180b484062e0ab3,1,14.474025,opensea,25.7064,11.232375,0.5630514191018579,0.5,2,2,3rd_quintile,Bin 3
776609,0xd630e6ab9b5b444875576e662c5a530c6fefb1a5,17,180.55984181,opensea,181.29336026,0.7335184499999912,0.9959539695830668,0.68,3,25,4th_quintile,Bin 5
1003181,0xb19e63dd9d91ed27b2ca572f7bd091d41cb03a08,1,12.05919,opensea,12.05919,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1343333,0x903a0a358c0173c1aeaaafd900bbf423ea8d72af,1,11.8555125,opensea,11.8555125,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
331154,0x9ebd76e50463324e5b428f08b5d7e7f70dd47872,25,127.452919506,opensea,128.737741731,1.2848222249999992,0.9900198480435934,0.925925925925926,2,27,4th_quintile,Bin 5
1147871,0xd5f4dc9d58c5d389a73ed399640fae4aab90a5e0,2,0.137048375,blur,0.6579385375,0.5208901625,0.2082996620334008,0.5,2,4,1st_quintile,Bin 2
1318980,0x8de6d512a67c32ae5d69073f6ebc626ad1c9064b,1,7.71995865,x2y2,448.71886656800007,440.998907918,0.0172044440855488,0.0909090909090909,4,11,5th_quintile,Bin 1
1356792,0x34a9f3c9e6f1086cccec941c410e0e1802ebeea5,3,1.168932,looksrare,48.798509268,47.629577268000006,0.0239542563396815,0.1875,5,16,4th_quintile,Bin 1
504322,0x428fbf57629b85677a5d890f16de1b4ba95e007e,1,18.106825,opensea,26.502967,8.396141999999998,0.6831999224841506,0.2,4,5,3rd_quintile,Bin 4
1598308,0x11981dfcb6996d7daddc80612a637314f901368e,1,13.678682125,opensea,13.678682125,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1349382,0x0d19262468f5f17ee47567a70ad45011836854b3,1,1713.76852684,opensea,1747.051567706,33.283040865999965,0.9809490220659584,0.5,2,2,5th_quintile,Bin 5
852838,0xf48dff1748c0d6d0a3815012cd2efe359b4c3737,2,16.891415136,opensea,16.891415136,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1473933,0x832641a517988c667bf80ab3d639d904d18a083c,1,0.039344445,blur,109.921374268,109.882029823,0.0003579326155809,0.0238095238095238,3,42,4th_quintile,Bin 1
729723,0x1efefa6aeb8d8898ee6e72462004f31b371fc190,4,3.405624311,opensea,3.895194311,0.48957,0.8743143574076759,0.8,2,5,2nd_quintile,Bin 5
171412,0x4f0500e3bcf3a09a325d41cb932b774d149c65a1,6,223.484263924,looksrare,5313.269715278,5089.7854513540005,0.0420615319567504,0.0545454545454545,5,110,5th_quintile,Bin 1
1105176,0x341b6e5fae390780a2bf8c5260b2e21bb0ed87a6,3,25.4431105,opensea,25.4431105,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
740844,0x4af729a9f50b11f1d98c25999fb04df5ef2ee1cb,6,310.985963957,opensea,310.985963957,0.0,1.0,1.0,1,6,5th_quintile,Bin 5
1199870,0x33db2d2bbee5021c8863e247c6acebde44972cd3,1,6.012318319,gem,39.64221109,33.629892771,0.1516645553738208,0.1428571428571428,2,7,3rd_quintile,Bin 1
807131,0xedfe8c607928077d72ec815fccda58447e0837fd,1,6.535583453,looksrare,79.945571091,73.409987638,0.0817504129848633,0.1666666666666666,2,6,4th_quintile,Bin 1
1457107,0x5bead7a37ee34b71e26316338be64aafc67e6917,3,323.610512965,opensea,323.610512965,0.0,1.0,1.0,1,3,5th_quintile,Bin 5
1534142,0x86ba7aaf64a69facb4b1b01cf69f7a2768a0268e,3,39.4944175,opensea,39.4944175,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
386066,0x7f49d2c95941a2a6a46184d59934508a3f983195,9,206.329161794,opensea,222.558201115,16.229039320999988,0.9270795718167486,0.9,2,10,5th_quintile,Bin 5
1770096,0x64d5b37f96d4142e43d29f7d13093231fd3139e4,1,3.1198995,blur,148.5894335,145.469534,0.0209967790206293,0.125,2,8,4th_quintile,Bin 1
642543,0xe4bb0877ecb4be31523a38cb13c6cac976a0ae83,3,4.877385,opensea,4.877385,0.0,1.0,1.0,1,3,2nd_quintile,Bin 5
31273,0x36cd34a6ce703e219406d6c11a2fc6100cc5e5d0,149,85.523785616,opensea,92.547987294,7.024201677999997,0.9241020590141414,0.8370786516853933,3,178,4th_quintile,Bin 5
321516,0xe16dd71021ceee5354c4efb71b5b9a6133cbeb5f,6,9.92418375,opensea,9.92418375,0.0,1.0,1.0,1,6,2nd_quintile,Bin 5
729817,0x54585647edaea3066d191024e4599b098f8f19e0,1,43.11975,gem,1330.167739055,1287.047989055,0.0324167762711143,0.0909090909090909,3,11,5th_quintile,Bin 1
1307471,0x35cdf797fcb170097cd0085c1ef2f9f4cb157065,1,4.28329,opensea,4.28329,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1394769,0x51b2ee611323617cc3c26bbc319c012bd8bdebb1,1,0.0,gem,1601.383278225,1601.383278225,0.0,0.0217391304347826,2,46,5th_quintile,Bin 1
1095990,0x144d56029f42f7973c30b448e494dedb8853f893,1,0.439518,opensea,0.439518,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1189916,0xc8cb3f776a3646d64e3492a96ebf63fa338acc4c,2,0.6627196,x2y2,114.584479445,113.921759845,0.0057836768400916,0.0176991150442477,4,113,4th_quintile,Bin 1
66790,0x5ac7983a4faafbee0150a8bf8100960887f1b102,137,47407.478038247,opensea,47407.478038247,0.0,1.0,0.9927536231884058,2,138,5th_quintile,Bin 5
953862,0x4242fb350bbb2ab3cd928a72b41755110f38bc88,3,2.173683201,gem,18.560967455,16.387284254,0.1171104473013042,0.1071428571428571,3,28,3rd_quintile,Bin 1
86722,0x242f00a9283b0b0c67aa1621c8ec29ad34d127d7,25,287.76271138,opensea,287.76271138,0.0,1.0,1.0,1,25,5th_quintile,Bin 5
1478431,0xef1e5970f343c33580f65d46ab53efdc37c01067,1,0.9247392,x2y2,61.891971017,60.967231817000005,0.0149411819466211,0.0625,3,16,4th_quintile,Bin 1
661930,0x57d5a7fd32195a7347a05e3897042c46dd601b91,1,24.150975,opensea,24.150975,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1431168,0x2afbda17c3e49ec8ed8fc6e82ed52c063a1abaa7,14,517.790047045,opensea,517.790047045,0.0,1.0,1.0,1,14,5th_quintile,Bin 5
1109776,0xaf6ce9db7d5da8550a8c9b8f1115aade65d4fe13,1,0.1241316562,gem,0.2538600561999999,0.1297283999999999,0.4889767144075816,0.5,2,2,1st_quintile,Bin 3
1631232,0xb544261c062d61bd35a3be3368ff11fa665b4337,1,29.901155,opensea,29.901155,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1500855,0xbf92b2a77af881eb6039784aea6535d836946f9f,2,0.921548925,opensea,0.921548925,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
829822,0x05b7363235d3a9cf09c4ee69942194a7592e66f0,25,74.741156649,opensea,74.741156649,0.0,1.0,0.925925925925926,2,27,4th_quintile,Bin 5
249256,0xf5b6b8606ec0c6c956b91a0b0b196a45e9da5b95,21,160.317644291,opensea,164.35477429099998,4.037129999999991,0.97543649086304,0.9545454545454546,2,22,4th_quintile,Bin 5
397058,0x7adcfa040b4e88dd7fbfd3c07547c6a04237d4f3,9,251.28364425,opensea,258.45833925,7.174694999999986,0.9722404197874998,0.9,2,10,5th_quintile,Bin 5
309533,0xebd74ce443b675063bd96657bc1318818e4d74ea,2,55.350895,opensea,55.350895,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1258025,0x7750e9c7a664d86f964156fe94dc2e933a1f3e22,2,0.9307131936,gem,12.2953177026,11.364604509,0.0756965550717887,0.0769230769230769,3,26,2nd_quintile,Bin 1
1102427,0x53a3bdab775a8e89c9518852bd3354f5699911df,1,0.133185,gem,18.312987413,18.179802413,0.0072727074505306,0.04,3,25,3rd_quintile,Bin 1
1746735,0x513da10afc629ace33a9c547e93367a6846c5dab,3,109.277504876,opensea,109.277504876,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
663244,0x896237fceb34f3504eedcf8f9af5bc87731f269a,2,20.081747031,opensea,20.081747031,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1178832,0x4eacb4a1b7e9f08c2d606d6b1e11459225c29e05,1,0.091868,x2y2,2.45231805,2.3604500500000003,0.037461698738465,0.125,3,8,2nd_quintile,Bin 1
47773,0x3523c3aa55af418b65e8a86447696baf5c316491,179,7774.155228433,opensea,7780.173192783,6.017964349999602,0.9992264999504662,0.9728260869565216,2,184,5th_quintile,Bin 5
1373140,0x4cf50c880227513bd761798f2dc54a0237effa2c,1,9.2814775,opensea,9.2814775,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1048820,0x04d4315efc98bafc15fdf68be8a0d470e91eae4c,1,104.6878875,opensea,104.6878875,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
572429,0xc703e1c25ceab92f4a88beb51f6c03ef72055aa3,309,150.616161329,opensea,174.785342563,24.169181234000007,0.8617207777288967,0.8704225352112676,3,355,4th_quintile,Bin 5
683607,0x7ed996270a481888e80d11637f5121a508eda5fa,8,1.92950658,x2y2,24.023677634,22.094171054,0.0803168694400571,0.1568627450980392,4,51,3rd_quintile,Bin 1
48494,0x7f3e973125e4fb17154f2f01ac0ee5cc55254129,1,17.334554197,opensea,17.334554197,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
494647,0x9fa27932525d26929034878df2cc448e884b59ed,1,94.05564,looksrare,1519.155032962,1425.099392962,0.0619131279949837,0.0555555555555555,2,18,5th_quintile,Bin 1
1368767,0x0ba003605302d9bfec37b239ac4cbeaf2e97c246,7,5.041687862,blur,164.60252399499998,159.56083613299998,0.0306294687325277,0.0397727272727272,3,176,4th_quintile,Bin 1
1802785,0x5df56ace752799f69beb94f8ddfe0c0e647ec0b7,1,28.4559,opensea,28.4559,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1560485,0x4459d1d4e9378f1c28f6c40d3b74a0b490697797,1,0.0,gem,196.383486379,196.383486379,0.0,0.1111111111111111,2,9,4th_quintile,Bin 1
635577,0xf5adbba0c9c6d57b0c34fae0563767c4bde5ca22,19,2117.009984717,opensea,2117.009984717,0.0,1.0,0.9047619047619048,2,21,5th_quintile,Bin 5
402223,0xc553784ad509c5c0d76bc2ee58bfa80236e1370b,1,8.171879243,opensea,8.171879243,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1452338,0xdfbb21b01bf59e974235df790742f365fd31405f,1,0.1215914443,opensea,0.1215914443,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1274485,0x08653cf7c3263abfd933196c63067132ce7a23f5,1,2.55179925,opensea,2.55179925,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1260925,0x77e8912a68855ddd4b5964973b0753f20ba4a464,1,1.187796842,opensea,1.187796842,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
180247,0x8e574d292d415eb7b561e85e62e3661662cfc828,42,301.806382832,opensea,301.806382832,0.0,1.0,0.9767441860465116,2,43,5th_quintile,Bin 5
674129,0x2d60760aa04cf5418473cd9af2b40fb1a545ff4d,1,29.504013067,opensea,29.504013067,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1696482,0xfaa934443a9a0890079de80998f977a38d51c70a,1,3.317622,opensea,3.317622,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1660372,0x43c24c9c0efa13a1b9ef8a2834b7efc33ae36496,1,6.335999861,opensea,6.335999861,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
246249,0x697ce4daade66f1740ca9290ec7e5719d9dc09ba,14,75.05778968,opensea,75.05778968,0.0,1.0,1.0,1,14,4th_quintile,Bin 5
942396,0xddd2e192355628de4e85e2c33443173522476779,1,6.044182516,gem,6.044182516,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
953044,0xced6c6437ad74b7d5c7a6ea5aea5931eaadc8896,1,0.1181548582,x2y2,0.1181548582,0.0,1.0,0.5,2,2,1st_quintile,Bin 5
1298073,0x50b4afbca9c4adac0330d712f51c1385b070cf31,6,27.0329346,looksrare,1274.3145250280002,1247.281590428,0.0212137067176614,0.0298507462686567,4,201,5th_quintile,Bin 1
40261,0x44e7cb47687af546f5d7795070264d1ffd271809,4,191.99819781,opensea,191.99819781,0.0,1.0,1.0,1,4,4th_quintile,Bin 5
952269,0x3bf05fba74c2f0217c358f19cb1a1ff21db8adc2,2,0.447719625,gem,38.717116325,38.2693967,0.0115638680639782,0.1333333333333333,2,15,3rd_quintile,Bin 1
1588297,0x34186639b6484679f87cc08a115048bc5ff3dc90,11,89.158177925,opensea,89.158177925,0.0,1.0,1.0,1,11,4th_quintile,Bin 5
421039,0x0b1767a5ca06b6d44feca0bffe0f1caddd1676cf,10,23.90982375,opensea,23.90982375,0.0,1.0,1.0,1,10,3rd_quintile,Bin 5
759281,0xdf3763d1bde0824efaa500ca5f7ed3cbba8794e2,2,0.9683283441,opensea,0.9683283441,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1024628,0x5ff038e9fe73d5adaff3a5d786e748f11a5f2766,14,19.321072707,opensea,19.321072707,0.0,1.0,1.0,1,14,3rd_quintile,Bin 5
535496,0xafad565b877b1ed0335948742122556a936fa0d0,7,23.775176348,opensea,23.775176348,0.0,1.0,1.0,1,7,3rd_quintile,Bin 5
827783,0xc90ba75808fcc9e7ebae40224b7663516b4ad480,2,1.774076375,opensea,1.774076375,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1823425,0xba741f54a63fb2efc08352d66527bb9f3b5f1703,1,32.752,opensea,32.752,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
901037,0x9c79fe82060734b16e238c97595ee45cc6783940,1,0.132446,gem,0.5216673755000001,0.3892213755000001,0.2538897508648209,0.5,2,2,1st_quintile,Bin 2
1326294,0xc0a2d32e49ffb79a606c8399886bacfe253a10fc,2,8.2489137,opensea,8.2489137,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
943432,0x65d11b6626035378f822ca5442e6858c9227c8b7,1,0.0,gem,1350.825145533,1350.825145533,0.0,0.0526315789473684,2,19,5th_quintile,Bin 1
1079110,0x6a42dfac18a74747fcf146dc3fea290a6f457ae0,6,1.795716706,x2y2,94.909138982,93.113422276,0.0189203771655811,0.1132075471698113,4,53,4th_quintile,Bin 1
720313,0x41b33e1981012b630c7b378f9d3a246816e1e44c,3,143.13200205,opensea,143.13200205,0.0,1.0,1.0,1,3,4th_quintile,Bin 5
544224,0xce95a7236f74b084a24e8a569c21ebd0e38cc894,1,1.837653023,opensea,1.837653023,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1804030,0x6639b4140eba3092e94cf0aa9df1565ecec02ab6,1,89.722332,looksrare,258.400646744,168.67831474400003,0.3472217780046377,0.0769230769230769,2,13,5th_quintile,Bin 2
1790379,0x3d2ae511697746c423b24ea20a53174c59f39a98,1,0.294759,opensea,0.294759,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1754502,0x8aa9193c9cd0e289e74f2525aa4af7501aeb69c0,1,6.52218,looksrare,410.959949183,404.437769183,0.0158705976408802,0.1111111111111111,2,9,5th_quintile,Bin 1
773547,0x50d74e5b5f42f134e311d5729671360f29c0344c,3,9.602299,gem,19.96603535,10.363736349999998,0.4809316838157356,0.375,2,8,3rd_quintile,Bin 3
510430,0xe1e5591c71d76e4e42013808e772a41010626143,4,321.797809119,looksrare,845.887756706,524.089947587,0.3804261340442185,0.0816326530612244,3,49,5th_quintile,Bin 2
1787851,0xbf8f782031ee56989f5f196b1ef8a65e084e77e5,2,29.55466475,opensea,29.55466475,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1310582,0x6d9a3016d350792f2b9c2ab63e001c8df9facdc0,3,0.6842336019,x2y2,52.2658895929,51.581655991,0.0130913987541302,0.073170731707317,4,41,4th_quintile,Bin 1
1759388,0x568bd632bae947765f05d7acf562a9655115deb3,2,51.192339518,opensea,51.192339518,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
264279,0xd2fb546cd13c3073ef2341413f51becb3d2491b0,3,0.6037257916,x2y2,5.8813769466,5.277651155,0.1026504162344179,0.1428571428571428,3,21,2nd_quintile,Bin 1
547996,0x92febb94ab6b159a758316c7640e846e14603921,1,1.402724,gem,6.1252396768,4.7225156768,0.2290072020059831,0.0909090909090909,4,11,2nd_quintile,Bin 2
332593,0xb95541a6aa3ce49c966cb9de076eca88e198da77,5,39.834815,opensea,39.834815,0.0,1.0,1.0,1,5,3rd_quintile,Bin 5
1458691,0x8a3f1f4e884647ea79d04862991296b8de78acd3,5,57.222179748,opensea,57.222179748,0.0,1.0,1.0,1,5,4th_quintile,Bin 5
1772474,0x53cb57bf289681c2d53fd5747b6c1b128c984d23,1,0.0,gem,119.07524,119.07524,0.0,0.1666666666666666,3,6,4th_quintile,Bin 1
1184541,0x6e6cba632af82d5acb547415f62ce4e1e9e1046a,1,1.29098,opensea,1.29098,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1527941,0xbb203f00c98d8afe63127b11f34421ee658315b2,1,0.02606185,x2y2,0.9472125721,0.9211507221,0.0275142568496742,0.25,2,4,1st_quintile,Bin 1
1711327,0x66ebea8a8850d4a3deebfab7aea74891ea992a4e,1,0.0,gem,957.250229539,957.250229539,0.0,0.0158730158730158,2,63,5th_quintile,Bin 1
1128735,0x461732edf1486605f3f8189d79389d463c866fb4,3,0.26340073,opensea,0.26340073,0.0,1.0,1.0,1,3,1st_quintile,Bin 5
1051727,0xf54b0805e197321e6afe123e7579ff171106ba41,4,0.6209793921,opensea,0.9100675398,0.2890881477,0.6823442930801255,0.5714285714285714,3,7,1st_quintile,Bin 4
1837700,0x4a54b0356c9240664a2dbf8d043b2e6d82458d97,1,12.969365013,looksrare,12.969365013,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
316207,0xf6160fcfb3d0695728b8806aabb619854bad833f,47,23.440045949,x2y2,292.363371183,268.923325234,0.0801743592371155,0.1942148760330578,4,242,5th_quintile,Bin 1
1308988,0x463e653e9ff1ed4aea295d68d6b04a3fbe137670,1,2.272457,opensea,2.272457,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1631480,0xe45449526edc106a80ac14e86696dab572df482f,1,0.9123797811,x2y2,39.5925289793,38.6801491982,0.0230442410379244,0.0416666666666666,4,24,3rd_quintile,Bin 1
397059,0x8d7b0ce5917ba82a52ec700fcee70b6fdfccc03b,19,66.193870907,opensea,66.9239251279,0.7300542209000014,0.9890912820862676,0.95,2,20,4th_quintile,Bin 5
1756610,0xa0ee4b3045236bdf7932017bd95b7447886bc176,1,8.558132353,opensea,8.558132353,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
884876,0xc2465ad777cc8bfc3e59abea0dd132c8d273cfd7,5,71.583332954,opensea,71.583332954,0.0,1.0,0.8333333333333334,2,6,4th_quintile,Bin 5
1308916,0x265e77e461ca759170795d75dda7d78d9490987d,1,0.096792,opensea,0.096792,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
20798,0x4b6d0902863cb0a7f8e11905f78c11708bd9f4fb,145,4083.267089984,opensea,4113.03104908,29.763959096000235,0.9927634975907468,0.847953216374269,3,171,5th_quintile,Bin 5
643892,0x16da94f2702691478d63ab06b9d3437011861057,5,26.44852625,opensea,26.44852625,0.0,1.0,1.0,1,5,3rd_quintile,Bin 5
1218092,0xcae8f2848060544e03a0645f9a9a8e83b75b9241,2,0.51938665,opensea,0.51938665,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
1426748,0xe44588ba46a937ec8d2e366a91f00a8e48f348d0,1,0.97437,opensea,1.8736276,0.8992575999999999,0.520044644944385,0.1428571428571428,3,7,1st_quintile,Bin 3
1755122,0x7577326f54d0171b538ee615cd117d3f4995235f,2,61.3913625,opensea,61.3913625,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1349752,0xc5c0e96ea93d604c5699b47c15818274fa0b06aa,17,1279.808433522,opensea,1371.052450712,91.24401719000002,0.9334496523873932,0.9444444444444444,2,18,5th_quintile,Bin 5
1622620,0xb6911510e26cc0e0e00b06e89dec4ac29de92cda,1,20.733672287,opensea,20.733672287,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1394205,0x4d91838268f6d6d4e590e8fd2a001cd91c32e7a4,4,30.9219273,x2y2,18437.302531489,18406.380604189,0.0016771394431039,0.0070796460176991,5,565,5th_quintile,Bin 1
7496,0x037ac7fa0039da18d9bda7fa946c684358be4b52,175,11650.316742158,opensea,11935.38597193,285.06922977199974,0.9761156253813296,0.875,4,200,5th_quintile,Bin 5
285524,0x50084f43e53e30f5e82182840fd1b69ae325986e,10,1.209408074,gem,6.6805147627,5.4711066887,0.1810351622531562,0.4545454545454545,3,22,2nd_quintile,Bin 1
1572866,0x2610421df2ff17953d7c8d90e72c67b339d17ec3,1,0.0,gem,96.496875,96.496875,0.0,0.5,2,2,4th_quintile,Bin 1
1593871,0xee5916fc8f94649750f51d05c5b111d29bd6683e,1,1.64172,gem,1.64172,0.0,1.0,0.5,2,2,1st_quintile,Bin 5
412975,0x28779aae2c696ad8b48c336fb29156560df8630c,6,64.799713572,opensea,77.15525931900001,12.355545747000008,0.8398612634309769,0.8571428571428571,2,7,4th_quintile,Bin 5
1025596,0xf7ebde6f5d72f4f53b3db775e890232fa974326f,1,0.0,blur,11.9811807372,11.9811807372,0.0,0.0666666666666666,4,15,2nd_quintile,Bin 1
1838508,0xc7501b762a82ce53abf524a4c504a5824ace3034,1,62.8378,opensea,62.8378,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
1447228,0x2775cb055e67f7b73523d159c0018bc4da98dc83,5,64.069712245,looksrare,410.944789597,346.875077352,0.1559083211830743,0.238095238095238,2,21,5th_quintile,Bin 1
1486247,0x8aed6efb884a29102c744865ca21f992254f4542,5,55.80092155,opensea,55.80092155,0.0,1.0,1.0,1,5,4th_quintile,Bin 5
1427260,0xdc9ae526461d3d35beb303f0f77a602d76e60f8c,1,0.19312875,opensea,0.19312875,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1188340,0xb5ee9f51b3714149d5f86358498fb7a64cac1622,2,9.063163212,opensea,9.063163212,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
265567,0x956b3074e3f53f3da7f9cbe824b4be71bb77f0eb,3,45.182445719,looksrare,21676.850694953,21631.668249234,0.0020843639306663,0.0018371096142069,5,1633,5th_quintile,Bin 1
849506,0x31b3eb90b0839b29722151b4f6e26e0ebaf86258,17,1.290608665,blur,9.7974377665,8.5068291015,0.1317292026506081,0.3035714285714285,4,56,2nd_quintile,Bin 1
1009923,0x1f99858a61434f322e3339f243e528c638bff100,1,0.05630325,opensea,0.05630325,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
732383,0x8f4d17ecd4f76c1e9c0839a374b35e680752ed40,1,6.52275,opensea,6.52275,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1260392,0xa243b89d2f841bc5bbf53f813e627cae5481f016,2,4.929806,opensea,4.929806,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
842709,0x4477dbd9c4eb06f079fddfa79c5afd5539527dda,1,0.184911435,gem,9.780480835,9.5955694,0.018906170168882,0.25,2,4,2nd_quintile,Bin 1
1366098,0xd9dec6e6c0edc4ac808b6db497fc8732bbe26b27,1,0.35824525,x2y2,550.9443920020001,550.5861467520001,0.0006502384908542,0.0055865921787709,4,179,5th_quintile,Bin 1
512320,0x50de3a47ddcf5f23349bb2b1a804e6461765cb5c,9,195.052588297,opensea,195.052588297,0.0,1.0,1.0,1,9,4th_quintile,Bin 5
1454548,0xdcfd60b620a474ec0328e99e072dfe2f18f37bd0,1,0.0,blur,3.33424098,3.33424098,0.0,0.5,2,2,2nd_quintile,Bin 1
1165413,0x4fe919a24ea90f9907299b398ec1e845d552e8c3,1,11.7765635,blur,166.372824564,154.596261064,0.0707841772288347,0.0476190476190476,2,21,4th_quintile,Bin 1
